,id,neighbourhood,price,stay_type
6455,9362344,Bedford Stuyvesant,60.0,1
6456,9362388,Harlem,90.0,1
6457,9366256,Upper East Side,55.0,1
6458,9366904,Little Italy,150.0,1
6459,9367337,Parkchester,139.0,1
6460,9370370,Astoria,65.0,1
6461,9370896,Bedford Stuyvesant,140.0,1
6462,9371171,East Harlem,120.0,1
6463,9373167,East Village,110.0,1
6464,9374263,Springfield Gardens,200.0,1
6465,9381657,Williamsburg,70.0,1
6466,9383071,Bedford Stuyvesant,50.0,1
6467,9383406,Upper East Side,199.0,1
6468,9384723,Midtown,285.0,1
6469,9384981,Bedford Stuyvesant,72.0,1
6470,9386923,Bushwick,84.0,1
6471,9387436,Bedford Stuyvesant,130.0,1
6472,9391509,Greenpoint,165.0,1
6473,9391541,Upper West Side,156.0,1
6474,9393127,East Village,200.0,1
6475,9393674,Clinton,120.0,1
6476,9394188,Mott Haven,65.0,1
6477,9395128,Elmhurst,49.0,1
6478,9401880,Greenwich Village,250.0,1
6479,9402784,Greenpoint,100.0,1
6480,9404068,Upper West Side,175.0,1
6481,9404985,Clinton,160.0,1
6482,9405895,Fort Greene,325.0,1
6483,9407719,Bushwick,99.0,1
6484,9408123,Williamsburg,280.0,1
6485,9408218,East Harlem,110.0,1
6486,9409457,Bedford Stuyvesant,125.0,1
6487,9409873,Greenwich Village,275.0,1
6488,9410042,Williamsburg,308.0,1
6489,9410580,East Harlem,60.0,1
6490,9412522,Kingsbridge,189.0,1
6491,9414317,Prospect Lefferts Gardens,75.0,1
6492,9415685,Woodside,155.0,1
6493,9416007,Gravesend,70.0,1
6494,9416198,Midtown,180.0,1
6495,9422573,Bedford Stuyvesant,100.0,1
6496,9423397,Bushwick,129.0,1
6497,9425357,Williamsburg,90.0,1
6498,9426526,Clinton,70.0,1
6499,9431085,Williamsburg,289.0,1
6500,9433088,Williamsburg,130.0,1
6501,9434105,East Harlem,55.0,1
6502,9434464,Harlem,130.0,1
6503,9434495,Midwood,60.0,1
6504,9434513,Boerum Hill,99.0,1
6505,9435503,Morningside Heights,90.0,1
6506,9435931,Greenpoint,275.0,1
6507,9436038,Clinton,70.0,1
6508,9436311,Midtown,185.0,1
6509,9443911,Clinton Hill,330.0,1
6510,9445342,Clinton,80.0,1
6511,9445501,Clinton,80.0,1
6512,9445593,SoHo,310.0,1
6513,9445789,Clinton,70.0,1
6514,9450180,Sunnyside,65.0,1
6515,9451492,Clinton,125.0,1
6516,9451597,Bushwick,49.0,1
6517,9452124,East Harlem,145.0,1
6518,9452237,Astoria,125.0,1
6519,9452728,Middle Village,60.0,1
6520,9452887,Bedford Stuyvesant,50.0,1
6521,9457270,East Village,199.0,1
6522,9457285,Upper East Side,214.0,1
6523,9458704,Clinton,240.0,1
6524,9459037,Forest Hills,114.0,1
6525,9461236,Williamsburg,145.0,1
6526,9461669,Park Slope,75.0,1
6527,9461803,SoHo,225.0,1
6528,9463039,Chelsea,182.0,1
6529,9464605,Gramercy,61.0,1
6530,9464835,Upper West Side,159.0,1
6531,9469009,Bushwick,69.0,1
6532,9470528,Bushwick,115.0,1
6533,9470554,East Village,85.0,1
6534,9470677,Upper East Side,209.0,1
6535,9473889,Gravesend,85.0,1
6536,9475052,Bedford Stuyvesant,125.0,1
6537,9476198,East Village,180.0,1
6538,9476774,Upper West Side,295.0,1
6539,9477489,Lower East Side,145.0,1
6540,9479348,Harlem,345.0,1
6541,9485047,Clinton,219.0,1
6542,9485606,Harlem,225.0,1
6543,9486111,East Harlem,275.0,1
6544,9486229,Greenwich Village,350.0,1
6545,9487497,Cobble Hill,119.0,1
6546,9488285,Bedford Stuyvesant,335.0,1
6547,9488878,Upper West Side,299.0,1
6548,9489073,East Harlem,99.0,1
6549,9490959,Bedford Stuyvesant,150.0,1
6550,9492750,Harlem,190.0,1
6551,9494304,East Harlem,325.0,1
6552,9502150,Harlem,165.0,1
6553,9506014,Midtown,300.0,1
6554,9509148,Crown Heights,150.0,1
6555,9510158,Clinton,220.0,1
6556,9510385,Astoria,70.0,1
6557,9511490,Williamsburg,60.0,1
6558,9512372,Harlem,50.0,1
6559,9513511,Williamsbridge,85.0,1
6560,9513743,Upper West Side,300.0,1
6561,9514193,East Village,199.0,1
6562,9516142,Williamsburg,149.0,1
6563,9522763,Prospect Lefferts Gardens,140.0,1
6564,9525925,Fort Greene,140.0,1
6565,9529332,Fort Greene,186.0,1
6566,9529493,Williamsburg,245.0,1
6567,9529607,Little Italy,150.0,1
6568,9529662,East Harlem,99.0,1
6569,9530381,East Harlem,85.0,1
6570,9530515,East Harlem,95.0,1
6571,9531148,Upper West Side,180.0,1
6572,9531437,Lower East Side,100.0,1
6573,9540193,Washington Heights,85.0,1
6574,9540414,Carroll Gardens,160.0,1
6575,9542259,Washington Heights,50.0,1
6576,9543678,Fort Hamilton,80.0,1
6577,9544242,East Harlem,200.0,1
6578,9544410,Clinton,265.0,1
6579,9546039,Williamsburg,218.0,1
6580,9546994,Upper East Side,130.0,1
6581,9547361,Upper East Side,130.0,1
6582,9548422,Bedford Stuyvesant,45.0,1
6583,9550620,Middle Village,60.0,1
6584,9550884,Windsor Terrace,90.0,1
6585,9551417,East Harlem,225.0,1
6586,9555648,Astoria,103.0,1
6587,9556983,Bushwick,62.0,1
6588,9559335,Chelsea,299.0,1
6589,9562872,Rego Park,109.0,1
6590,9563266,Lower East Side,300.0,1
6591,9563868,Financial District,289.0,1
6592,9564986,Williamsburg,50.0,1
6593,9571665,Williamsburg,75.0,1
6594,9572219,Harlem,44.0,1
6595,9574823,Greenpoint,195.0,1
6596,9574936,Clinton,100.0,1
6597,9574953,Williamsburg,200.0,1
6598,9575089,Crown Heights,160.0,1
6599,9575567,Flatbush,55.0,1
6600,9575903,Crown Heights,130.0,1
6601,9576278,Bedford Stuyvesant,49.0,1
6602,9576478,Harlem,245.0,1
6603,9576812,Harlem,250.0,1
6604,9577006,Corona,55.0,1
6605,9577296,West Village,225.0,1
6606,9577777,West Village,220.0,1
6607,9577968,Crown Heights,75.0,1
6608,9578325,Gowanus,129.0,1
6609,9579542,Clinton,179.0,1
6610,9587933,Upper East Side,166.0,1
6611,9590519,Midtown,150.0,1
6612,9591913,Clinton Hill,105.0,1
6613,9594995,Harlem,150.0,1
6614,9596708,Clinton,199.0,1
6615,9596854,Crown Heights,135.0,1
6616,9597031,Ridgewood,100.0,1
6617,9597111,Clinton,99.0,1
6618,9597325,Maspeth,89.0,1
6619,9597627,Bedford Stuyvesant,77.0,1
6620,9602518,Williamsburg,190.0,1
6621,9603611,Bushwick,115.0,1
6622,9603803,Bedford Stuyvesant,40.0,1
6623,9609049,Greenpoint,200.0,1
6624,9609800,Washington Heights,50.0,1
6625,9611586,Chelsea,235.0,1
6626,9612938,Washington Heights,120.0,1
6627,9613465,Upper West Side,109.0,1
6628,9614378,Midtown,150.0,1
6629,9614785,Sunset Park,155.0,1
6630,9615727,Bushwick,50.0,1
6631,9617219,Brownsville,79.0,1
6632,9618477,East Village,160.0,1
6633,9618986,Bedford Stuyvesant,99.0,1
6634,9619848,East Harlem,199.0,1
6635,9623722,Harlem,260.0,1
6636,9628471,Bedford Stuyvesant,45.0,1
6637,9630295,Bedford Stuyvesant,60.0,1
6638,9630342,East Village,107.0,1
6639,9631380,Clinton,230.0,1
6640,9633323,Astoria,130.0,1
6641,9635607,Canarsie,125.0,1
6642,9635981,Windsor Terrace,63.0,1
6643,9637937,Lower East Side,125.0,1
6644,9645073,Gramercy,269.0,1
6645,9645934,Forest Hills,100.0,1
6646,9647450,Midwood,59.0,1
6647,9649558,Clinton Hill,173.0,1
6648,9652365,Greenpoint,115.0,1
6649,9652591,Astoria,89.0,1
6650,9652949,Astoria,60.0,1
6651,9660751,East Village,200.0,1
6652,9663062,Astoria,43.0,1
6653,9668485,East Harlem,110.0,1
6654,9674142,Astoria,59.0,1
6655,9674453,Astoria,239.0,1
6656,9674869,Astoria,49.0,1
6657,9675064,Canarsie,90.0,1
6658,9676482,Bedford Stuyvesant,125.0,1
6659,9677912,Bedford Stuyvesant,220.0,1
6660,9685865,Midwood,55.0,1
6661,9686167,Upper West Side,85.0,1
6662,9689359,Dyker Heights,160.0,1
6663,9695052,Stapleton,48.0,1
6664,9696139,Williamsburg,350.0,1
6665,9696357,Upper East Side,177.0,1
6666,9698992,Harlem,62.0,1
6667,9703075,Bushwick,113.0,1
6668,9707498,Greenwood,120.0,1
6669,9707671,Upper East Side,135.0,1
6670,9707735,Williamsburg,175.0,1
6671,9708577,Borough Park,300.0,1
6672,9710169,Midtown,170.0,1
6673,9712126,Gramercy,140.0,1
6674,9712682,Fort Greene,210.0,1
6675,9713594,Crown Heights,95.0,1
6676,9713997,SoHo,200.0,1
6677,9716437,Gramercy,195.0,1
6678,9720768,Midtown,125.0,1
6679,9720809,Midtown,100.0,1
6680,9725232,Prospect Lefferts Gardens,125.0,1
6681,9725508,Boerum Hill,123.0,1
6682,9726043,Kensington,95.0,1
6683,9730117,Bedford Stuyvesant,250.0,1
6684,9730432,Sunset Park,95.0,1
6685,9731134,Harlem,120.0,1
6686,9733741,Lower East Side,180.0,1
6687,9734068,East Harlem,110.0,1
6688,9736123,Gramercy,260.0,1
6689,9737064,West Village,250.0,1
6690,9737840,Clinton,300.0,1
6691,9738193,Bushwick,75.0,1
6692,9740010,Williamsburg,146.0,1
6693,9745484,Harlem,102.0,1
6694,9746604,East Harlem,190.0,1
6695,9747682,Bedford Stuyvesant,63.0,1
6696,9748877,East Harlem,130.0,1
6697,9750139,Sunset Park,90.0,1
6698,9751043,Bedford Stuyvesant,115.0,1
6699,9752005,West Village,90.0,1
6700,9754436,Lower East Side,99.0,1
6701,9754968,East Harlem,250.0,1
6702,9757875,Kew Gardens,65.0,1
6703,9758041,Williamsburg,130.0,1
6704,9758378,Prospect Heights,250.0,1
6705,9759592,Rosedale,90.0,1
6706,9767424,Williamsburg,130.0,1
6707,9767864,Tompkinsville,40.0,1
6708,9769423,Gowanus,160.0,1
6709,9770459,Bedford Stuyvesant,75.0,1
6710,9771893,Gramercy,150.0,1
6711,9772152,Chelsea,195.0,1
6712,9772539,Upper West Side,275.0,1
6713,9775146,Prospect Heights,128.0,1
6714,9777387,East Village,130.0,1
6715,9777504,Williamsburg,325.0,1
6716,9779960,Bushwick,60.0,1
6717,9786398,Prospect Heights,85.0,1
6718,9786543,Bedford Stuyvesant,60.0,1
6719,9788114,Concourse,87.0,1
6720,9789339,Flatbush,55.0,1
6721,9790748,Upper East Side,260.0,1
6722,9792286,East Village,90.0,1
6723,9792323,Midtown,83.0,1
6724,9798242,Clinton,145.0,1
6725,9804368,Chelsea,365.0,1
6726,9806373,Prospect Lefferts Gardens,140.0,1
6727,9806634,East Village,72.0,1
6728,9807758,Gramercy,165.0,1
6729,9808859,Clinton,160.0,1
6730,9809911,Bedford Stuyvesant,185.0,1
6731,9810271,Harlem,48.0,1
6732,9810696,Clinton,199.0,1
6733,9818465,Morningside Heights,125.0,1
6734,9821370,Harlem,80.0,1
6735,9821408,East Village,125.0,1
6736,9823085,Bedford Stuyvesant,65.0,1
6737,9824463,Bushwick,42.0,1
6738,9826062,Murray Hill,210.0,1
6739,9826628,Bedford Stuyvesant,60.0,1
6740,9827941,Sheepshead Bay,73.0,1
6741,9828004,Sheepshead Bay,67.0,1
6742,9832827,East Harlem,110.0,1
6743,9836940,Bedford Stuyvesant,165.0,1
6744,9837205,Fort Hamilton,120.0,1
6745,9837588,Bedford Stuyvesant,119.0,1
6746,9839017,Harlem,149.0,1
6747,9841695,Bedford Stuyvesant,206.0,1
6748,9842117,East Harlem,120.0,1
6749,9843884,East New York,150.0,1
6750,9843892,Gramercy,80.0,1
6751,9844805,Williamsburg,290.0,1
6752,9846114,Mott Haven,64.0,1
6753,9853674,Clinton,180.0,1
6754,9856995,Bedford Stuyvesant,70.0,1
6755,9857967,Williamsburg,85.0,1
6756,9858259,Astoria,65.0,1
6757,9859181,Astoria,88.0,1
6758,9861196,Midtown,239.0,1
6759,9861323,Park Slope,120.0,1
6760,9861747,Financial District,175.0,1
6761,9864926,Gramercy,200.0,1
6762,9867629,Williamsburg,170.0,1
6763,9874710,Midtown,139.0,1
6764,9875791,Upper East Side,101.0,1
6765,9876335,East Flatbush,50.0,1
6766,9876971,Williamsburg,219.0,1
6767,9879556,Upper East Side,249.0,1
6768,9880664,Bedford Stuyvesant,150.0,1
6769,9881685,Midtown,190.0,1
6770,9882254,Stapleton,52.0,1
6771,9883768,Williamsburg,90.0,1
6772,9887763,Hunters Point,90.0,1
6773,9895587,Hunters Point,70.0,1
6774,9898107,Murray Hill,150.0,1
6775,9899132,Hunters Point,200.0,1
6776,9899970,Little Italy,225.0,1
6777,9902932,West Village,300.0,1
6778,9905142,East Village,250.0,1
6779,9911887,Williamsburg,220.0,1
6780,9915643,Prospect Lefferts Gardens,99.0,1
6781,9919728,Middle Village,250.0,1
6782,9920941,Prospect Lefferts Gardens,65.0,1
6783,9921802,Bedford Stuyvesant,60.0,1
6784,9923485,Williamsburg,74.0,1
6785,9925507,Williamsburg,40.0,1
6786,9926792,Clinton,146.0,1
6787,9926917,Crown Heights,99.0,1
6788,9928031,Williamsburg,65.0,1
6789,9931841,Harlem,42.0,1
6790,9934696,Williamsburg,175.0,1
6791,9935888,Gowanus,130.0,1
6792,9935992,Financial District,169.0,1
6793,9937558,Midtown,215.0,1
6794,9937667,Midtown,249.0,1
6795,9938066,Midtown,110.0,1
6796,9938208,Midtown,110.0,1
6797,9940337,Greenwood,150.0,1
6798,9940966,Chelsea,199.0,1
6799,9941890,Bedford Stuyvesant,85.0,1
6800,9943776,Upper West Side,330.0,1
6801,9944426,Battery Park,225.0,1
6802,9944808,Bedford Stuyvesant,40.0,1
6803,9944860,Lower East Side,174.0,1
6804,9945496,Clinton,150.0,1
6805,9945515,Williamsburg,102.0,1
6806,9952636,Bedford Stuyvesant,76.0,1
6807,9953403,Crown Heights,75.0,1
6808,9955143,Lower East Side,145.0,1
6809,9955765,Greenpoint,49.0,1
6810,9956834,Harlem,120.0,1
6811,9958322,Hunters Point,55.0,1
6812,9958558,Upper West Side,90.0,1
6813,9976264,Greenpoint,100.0,1
6814,9976986,West Village,139.0,1
6815,9977283,Tribeca,170.0,1
6816,9979707,Upper West Side,129.0,1
6817,9990560,Williamsburg,90.0,1
6818,9994304,East Harlem,150.0,1
6819,9994765,Williamsburg,105.0,1
6820,9995163,Bedford Stuyvesant,113.0,1
6821,9996642,Park Slope,85.0,1
6822,9996793,Bedford Stuyvesant,70.0,1
6823,9996946,Astoria,95.0,1
6824,10000070,Flatbush,55.0,1
6825,10000470,Bedford Stuyvesant,57.0,1
6826,10008615,Harlem,125.0,1
6827,10009737,Murray Hill,95.0,1
6828,10010845,Upper West Side,90.0,1
6829,10011850,Murray Hill,110.0,1
6830,10013750,Lower East Side,75.0,1
6831,10014783,Morris Heights,51.0,1
6832,10015195,Midtown,110.0,1
6833,10016124,Murray Hill,170.0,1
6834,10016353,Lower East Side,65.0,1
6835,10016503,Midtown,165.0,1
6836,10016601,Murray Hill,115.0,1
6837,10016832,Murray Hill,150.0,1
6838,10017087,Murray Hill,125.0,1
6839,10017170,Murray Hill,150.0,1
6840,10017458,Gramercy,150.0,1
6841,10017561,Murray Hill,150.0,1
6842,10017871,Inwood,45.0,1
6843,10018549,Williamsburg,89.0,1
6844,10019023,Crown Heights,70.0,1
6845,10019312,Gramercy,100.0,1
6846,10019508,Bushwick,59.0,1
6847,10021680,Jackson Heights,55.0,1
6848,10022956,Harlem,50.0,1
6849,10023629,Clinton,102.0,1
6850,10031902,Clinton,150.0,1
6851,10032487,SoHo,115.0,1
6852,10032560,East Harlem,200.0,1
6853,10033868,Clinton,166.0,1
6854,10034187,Greenpoint,137.0,1
6855,10034817,Clinton,150.0,1
6856,10035471,Greenpoint,189.0,1
6857,10035920,Crown Heights,175.0,1
6858,10038170,Greenpoint,350.0,1
6859,10038410,Greenpoint,199.0,1
6860,10038693,Greenpoint,189.0,1
6861,10038776,Jackson Heights,50.0,1
6862,10038823,Midtown,220.0,1
6863,10039250,Elmhurst,49.0,1
6864,10039579,Harlem,226.0,1
6865,10041589,Sunnyside,70.0,1
6866,10043483,Upper East Side,125.0,1
6867,10043942,Sunnyside,155.0,1
6868,10050536,Greenpoint,179.0,1
6869,10052587,Greenpoint,189.0,1
6870,10052674,Bedford Stuyvesant,67.0,1
6871,10053943,Harlem,99.0,1
6872,10055149,East Village,175.0,1
6873,10057826,Greenpoint,205.0,1
6874,10066875,NoHo,299.0,1
6875,10068386,Park Slope,140.0,1
6876,10070145,Williamsburg,175.0,1
6877,10070294,Bedford Stuyvesant,55.0,1
6878,10071188,Crown Heights,153.0,1
6879,10072022,SoHo,315.0,1
6880,10072678,Bedford Stuyvesant,89.0,1
6881,10073940,Jamaica,179.0,1
6882,10078736,Bedford Stuyvesant,225.0,1
6883,10082057,Flatbush,115.0,1
6884,10083682,Williamsburg,190.0,1
6885,10085478,Greenpoint,129.0,1
6886,10086307,Harlem,110.0,1
6887,10088612,Harlem,60.0,1
6888,10088636,Harlem,60.0,1
6889,10090735,Chelsea,175.0,1
6890,10096352,West Village,166.0,1
6891,10096515,East Village,120.0,1
6892,10096788,Williamsburg,185.0,1
6893,10098921,Bedford Stuyvesant,206.0,1
6894,10100121,Chelsea,239.0,1
6895,10101135,Jamaica,47.0,1
6896,10101765,Upper East Side,99.0,1
6897,10104123,East Village,100.0,1
6898,10105606,Upper West Side,210.0,1
6899,10106768,Bedford Stuyvesant,62.0,1
6900,10115137,East Flatbush,165.0,1
6901,10116734,Upper East Side,152.0,1
6902,10118847,Washington Heights,58.0,1
6903,10124343,Bedford Stuyvesant,58.0,1
6904,10124372,Bedford Stuyvesant,199.0,1
6905,10125955,Williamsburg,95.0,1
6906,10130925,Harlem,179.0,1
6907,10130963,Harlem,209.0,1
6908,10132356,Harlem,150.0,1
6909,10134546,Harlem,189.0,1
6910,10135104,Harlem,75.0,1
6911,10136508,Astoria,45.0,1
6912,10138349,Boerum Hill,71.0,1
6913,10138784,Jackson Heights,46.0,1
6914,10138870,Little Italy,105.0,1
6915,10142056,Upper East Side,99.0,1
6916,10144140,Bushwick,218.0,1
6917,10148201,East Village,150.0,1
6918,10149453,SoHo,105.0,1
6919,10155003,Greenpoint,99.0,1
6920,10156574,Financial District,230.0,1
6921,10157256,Gramercy,250.0,1
6922,10157977,Lower East Side,299.0,1
6923,10160215,Gravesend,79.0,1
6924,10165064,Upper West Side,165.0,1
6925,10165181,Greenpoint,149.0,1
6926,10165313,Greenpoint,129.0,1
6927,10165663,Bedford Stuyvesant,120.0,1
6928,10166820,Park Slope,63.0,1
6929,10166883,East Harlem,180.0,1
6930,10174662,Lower East Side,199.0,1
6931,10182058,Elmhurst,80.0,1
6932,10185955,St. Albans,48.0,1
6933,10186192,East Elmhurst,45.0,1
6934,10192564,Upper West Side,250.0,1
6935,10192593,Hunters Point,79.0,1
6936,10201295,Bedford Stuyvesant,50.0,1
6937,10204682,Upper East Side,180.0,1
6938,10205011,Borough Park,70.0,1
6939,10205130,East Harlem,220.0,1
6940,10206990,Clinton,135.0,1
6941,10207267,Upper West Side,140.0,1
6942,10207451,Flatbush,175.0,1
6943,10207629,Upper West Side,180.0,1
6944,10212685,Greenwood,143.0,1
6945,10224832,Fresh Meadows,90.0,1
6946,10224998,Harlem,199.0,1
6947,10229444,Astoria,62.0,1
6948,10230403,Rosedale,85.0,1
6949,10230429,Springfield Gardens,60.0,1
6950,10231294,Woodhaven,45.0,1
6951,10232553,Williamsburg,165.0,1
6952,10233196,Washington Heights,77.0,1
6953,10233244,Crown Heights,43.0,1
6954,10233905,East New York,70.0,1
6955,10234090,Sunset Park,105.0,1
6956,10235422,Bedford Stuyvesant,145.0,1
6957,10242095,Williamsburg,55.0,1
6958,10243895,Upper West Side,285.0,1
6959,10246056,Williamsburg,255.0,1
6960,10249886,Clinton,135.0,1
6961,10251082,Prospect Heights,295.0,1
6962,10252921,Forest Hills,69.0,1
6963,10253159,Castleton Corners,299.0,1
6964,10257476,Clinton,125.0,1
6965,10267242,Gravesend,149.0,1
6966,10268663,Upper East Side,360.0,1
6967,10270687,Astoria,275.0,1
6968,10271071,East New York,65.0,1
6969,10271753,East New York,149.0,1
6970,10273251,Bushwick,120.0,1
6971,10279086,Crown Heights,99.0,1
6972,10280345,Flatbush,65.0,1
6973,10280549,Flatbush,60.0,1
6974,10282307,Prospect Heights,150.0,1
6975,10283574,Hunters Point,100.0,1
6976,10289124,Bedford Stuyvesant,99.0,1
6977,10291127,Midtown,160.0,1
6978,10292758,Clinton,225.0,1
6979,10293298,Bedford Stuyvesant,51.0,1
6980,10298783,Harlem,65.0,1
6981,10307009,Upper East Side,125.0,1
6982,10308738,Upper West Side,260.0,1
6983,10311049,Washington Heights,79.0,1
6984,10316551,Gowanus,99.0,1
6985,10329264,Brooklyn Heights,113.0,1
6986,10336440,Clinton Hill,200.0,1
6987,10337217,Upper East Side,100.0,1
6988,10338839,Far Rockaway,180.0,1
6989,10339835,Gramercy,200.0,1
6990,10340705,Harlem,80.0,1
6991,10341262,Upper East Side,110.0,1
6992,10343638,Bedford Stuyvesant,90.0,1
6993,10346503,Upper West Side,305.0,1
6994,10351249,Chinatown,180.0,1
6995,10351593,Harlem,90.0,1
6996,10355146,Crown Heights,155.0,1
6997,10358093,Crown Heights,199.0,1
6998,10358108,Chinatown,87.0,1
6999,10360144,Astoria,40.0,1
7000,10360180,Bushwick,155.0,1
7001,10365516,Bushwick,129.0,1
7002,10369038,Flushing,50.0,1
7003,10369047,Flushing,50.0,1
7004,10383284,Bushwick,75.0,1
7005,10385262,Upper West Side,135.0,1
7006,10386341,Bedford Stuyvesant,125.0,1
7007,10403922,Gowanus,149.0,1
7008,10405694,Bushwick,150.0,1
7009,10407271,Bushwick,100.0,1
7010,10408285,Crown Heights,170.0,1
7011,10409669,Hunters Point,65.0,1
7012,10413474,Williamsburg,319.0,1
7013,10413492,Clinton,120.0,1
7014,10413576,New Brighton,50.0,1
7015,10423846,Fort Greene,175.0,1
7016,10429566,Williamsburg,165.0,1
7017,10434806,Clinton,150.0,1
7018,10435733,Williamsburg,115.0,1
7019,10435862,Midwood,65.0,1
7020,10438662,Bedford Stuyvesant,70.0,1
7021,10439129,East Village,219.0,1
7022,10444139,Prospect Heights,45.0,1
7023,10445597,Bedford Stuyvesant,55.0,1
7024,10446989,Prospect Heights,65.0,1
7025,10450820,Williamsburg,160.0,1
7026,10452541,Bushwick,120.0,1
7027,10458099,Bedford Stuyvesant,45.0,1
7028,10460113,Harlem,87.0,1
7029,10470258,East Harlem,115.0,1
7030,10472004,Bedford Stuyvesant,43.0,1
7031,10476556,Parkchester,88.0,1
7032,10476782,Wakefield,85.0,1
7033,10477767,Columbia Street Waterfront District,275.0,1
7034,10478114,Bedford Stuyvesant,65.0,1
7035,10478526,Sunset Park,40.0,1
7036,10482237,Chelsea,85.0,1
7037,10482409,Chelsea,85.0,1
7038,10482554,Chelsea,85.0,1
7039,10487548,East Village,220.0,1
7040,10488146,Williamsburg,80.0,1
7041,10488505,Upper West Side,275.0,1
7042,10489240,Middle Village,125.0,1
7043,10490073,Prospect Lefferts Gardens,58.0,1
7044,10491594,Middle Village,115.0,1
7045,10498577,Astoria,49.0,1
7046,10500222,West Village,196.0,1
7047,10512575,Upper West Side,136.0,1
7048,10512812,Upper East Side,75.0,1
7049,10513228,Bedford Stuyvesant,64.0,1
7050,10522830,Bushwick,85.0,1
7051,10524365,Clinton,180.0,1
7052,10525911,Williamsburg,245.0,1
7053,10527142,Bedford Stuyvesant,75.0,1
7054,10527274,Bedford Stuyvesant,125.0,1
7055,10527546,Upper West Side,200.0,1
7056,10537651,Harlem,70.0,1
7057,10538353,Park Slope,154.0,1
7058,10539341,Upper East Side,300.0,1
7059,10539491,Upper West Side,250.0,1
7060,10539779,East Village,140.0,1
7061,10540383,Harlem,80.0,1
7062,10540910,Greenpoint,230.0,1
7063,10542066,Jackson Heights,45.0,1
7064,10542679,Bedford Stuyvesant,45.0,1
7065,10545027,Clinton Hill,220.0,1
7066,10545815,Williamsburg,125.0,1
7067,10546254,Fort Greene,150.0,1
7068,10553095,East New York,50.0,1
7069,10554070,Hunters Point,59.0,1
7070,10563686,Fort Greene,125.0,1
7071,10564616,Clinton,185.0,1
7072,10573225,Greenwood,135.0,1
7073,10574818,Harlem,70.0,1
7074,10576172,Harlem,100.0,1
7075,10576404,Upper East Side,125.0,1
7076,10576498,Bushwick,50.0,1
7077,10585031,Williamsburg,360.0,1
7078,10586622,Park Slope,160.0,1
7079,10591658,Greenwich Village,175.0,1
7080,10593675,Bensonhurst,79.0,1
7081,10595000,Park Slope,90.0,1
7082,10595374,Crown Heights,283.0,1
7083,10605445,Prospect Heights,70.0,1
7084,10605897,Crown Heights,199.0,1
7085,10608951,Bedford Stuyvesant,45.0,1
7086,10609249,Midtown,325.0,1
7087,10611168,Clinton,130.0,1
7088,10612067,Upper East Side,179.0,1
7089,10612199,Harlem,80.0,1
7090,10612564,Upper West Side,99.0,1
7091,10634636,Woodside,55.0,1
7092,10636997,Bushwick,75.0,1
7093,10637554,Flatbush,98.0,1
7094,10650510,Crown Heights,50.0,1
7095,10651757,Clinton,250.0,1
7096,10657189,Bedford Stuyvesant,77.0,1
7097,10658613,Astoria,130.0,1
7098,10660249,Clinton,200.0,1
7099,10666314,Williamsburg,117.0,1
7100,10672698,Prospect Lefferts Gardens,44.0,1
7101,10674243,Inwood,70.0,1
7102,10677426,Greenwich Village,200.0,1
7103,10679702,Clinton Hill,124.0,1
7104,10681555,Clinton,117.0,1
7105,10682316,Bushwick,75.0,1
